      Year     Month       Day      Prec      Evap    Runoff     Q_obs     Q_cal
      2002         1         1    36.000     0.000     0.014     5.353     1.823
      2002         1         2    36.000     0.000     0.011     5.334     1.826
      2002         1         3    36.000     0.000     0.011     5.317     1.857
      2002         1         4    36.000     0.000     0.010     5.303     1.894
      2002         1         5    36.000     0.000     0.010     5.291     1.931
      2002         1         6    36.000     0.000     0.009     5.282     1.964
      2002         1         7    36.000     0.000     0.009     5.274     1.993
      2002         1         8    36.000     0.000     0.009     5.269     2.018
      2002         1         9    36.000     0.000     0.009     5.266     2.041
      2002         1        10    36.000     0.000     0.009     5.265     2.063
      2002         1        11    36.000     0.000     0.008     5.265     2.083
      2002         1        12    36.000     0.000     0.009     5.267     2.102
      2002         1        13    36.000     0.000     0.033     5.271     2.128
      2002         1        14    36.000     0.000     0.008     5.276     2.170
      2002         1        15    36.000     0.000     0.007     5.283     2.201
      2002         1        16    36.000     0.000     0.007     5.291     2.220
      2002         1        17    36.000     0.000     0.007     5.300     2.233
      2002         1        18    36.000     0.000     0.007     5.310     2.244
      2002         1        19    36.000     0.000     0.007     5.321     2.253
      2002         1        20    36.000     0.000     0.007     5.333     2.263
      2002         1        21    36.000     0.000     0.007     5.346     2.273
      2002         1        22    36.000     0.000     0.007     5.359     2.283
      2002         1        23    36.000     0.000     0.007     5.373     2.293
      2002         1        24    36.000     0.000     0.006     5.388     2.304
      2002         1        25    36.000     0.000     0.006     5.403     2.315
      2002         1        26    36.000     0.000     0.006     5.418     2.326
      2002         1        27    36.000     0.000     0.006     5.433     2.336
      2002         1        28    36.000     0.000     0.006     5.449     2.347
      2002         1        29    36.000     0.000     0.006     5.464     2.357
      2002         1        30    36.000     0.000     0.008     5.479     2.368
      2002         1        31    36.000     0.000     0.006     5.494     2.380
      2002         2         1    36.000     0.000     0.024     5.509     2.395
      2002         2         2    36.000     0.000     0.011     5.523     2.420
      2002         2         3    36.000     0.000     0.018     5.537     2.442
      2002         2         4    36.000     0.000     0.013     5.550     2.463
      2002         2         5    36.000     0.000     0.013     5.563     2.482
      2002         2         6    36.000     0.000     0.006     5.574     2.497
      2002         2         7    36.000     0.000     0.005     5.585     2.506
      2002         2         8    36.000     0.000     0.005     5.594     2.509
      2002         2         9    36.000     0.000     0.005     5.603     2.510
      2002         2        10    36.000     0.000     0.051     5.610     2.517
      2002         2        11    36.000     0.000     0.063     5.616     2.558
      2002         2        12    36.000     0.000     0.043     5.620     2.631
      2002         2        13    36.000     0.000     0.051     5.623     2.706
      2002         2        14    36.000     0.000     0.044     5.624     2.807
      2002         2        15    36.000     0.000     0.138     5.624     2.981
      2002         2        16    36.000     0.000     0.131     5.621     3.336
      2002         2        17    36.000     0.000     0.232     5.617     3.823
      2002         2        18    36.000     0.000     0.098     5.611     4.442
      2002         2        19    36.000     0.000     0.051     5.602     4.908
      2002         2        20    36.000     0.000     0.042     5.591     5.157
      2002         2        21    36.000     0.000     0.063     5.578     5.275
      2002         2        22    36.000     0.000     0.079     5.563     5.370
      2002         2        23    36.000     0.000     0.076     5.544     5.484
      2002         2        24    36.000     0.000     0.026     5.524     5.576
      2002         2        25    36.000     0.000     0.009     5.501     5.561
      2002         2        26    36.000     0.000     0.043     5.476     5.474
      2002         2        27    36.000     0.000     0.068     5.449     5.428
      2002         2        28    36.000     0.000     0.045     5.420     5.456
      2002         3         1    36.000     0.000     0.571     5.389     5.773
      2002         3         2    36.000     0.000     0.037     5.355     6.744
      2002         3         3    36.000     0.000     0.080     5.321     7.330
      2002         3         4    36.000     0.000     0.042     5.284     7.608
      2002         3         5    36.000     0.000     0.111     5.246     7.701
      2002         3         6    36.000     0.000     0.305     5.206     7.935
      2002         3         7    36.000     0.000     0.127     5.164     8.458
      2002         3         8    36.000     0.000     0.161     5.121     8.879
      2002         3         9    36.000     0.000     0.183     5.077     9.241
      2002         3        10    36.000     0.000     0.468     5.032     9.743
      2002         3        11    36.000     0.000     0.222     4.985    10.636
      2002         3        12    36.000     0.000     0.090     4.938    11.290
      2002         3        13    36.000     0.000     0.059     4.889    11.479
      2002         3        14    36.000     0.000     0.028     4.840    11.311
      2002         3        15    36.000     0.000     0.024     4.789    10.950
      2002         3        16    36.000     0.000     0.085     4.738    10.525
      2002         3        17    36.000     0.000     0.140     4.686    10.136
      2002         3        18    36.000     0.000     0.197     4.634     9.798
      2002         3        19    36.000     0.000     0.227     4.581     9.520
      2002         3        20    36.000     0.000     0.472     4.527     9.473
      2002         3        21    36.000     0.000     0.122     4.474     9.865
      2002         3        22    36.000     0.000     0.025     4.420    10.088
      2002         3        23    36.000     0.000     0.124     4.365    10.116
      2002         3        24    36.000     0.000     0.044     4.311    10.115
      2002         3        25    36.000     0.000     0.073     4.257    10.016
      2002         3        26    36.000     0.000     0.026     4.203     9.865
      2002         3        27    36.000     0.000     0.022     4.149     9.655
      2002         3        28    36.000     0.000     0.014     4.097     9.419
      2002         3        29    36.000     0.000     0.008     4.046     9.177
      2002         3        30    36.000     0.000     0.027     3.996     8.948
      2002         3        31    36.000     0.000     0.287     3.948     8.814
      2002         4         1    36.000     0.000     0.290     3.902     8.961
      2002         4         2    36.000     0.000     0.172     3.859     9.436
      2002         4         3    36.000     0.000     0.093     3.819     9.830
      2002         4         4    36.000     0.000     0.443     3.781    10.171
      2002         4         5    36.000     0.000     2.913     3.747    11.501
      2002         4         6    36.000     0.000     0.480     3.717    14.453
      2002         4         7    36.000     0.000     0.364     3.691    16.369
      2002         4         8    36.000     0.000     0.126     3.669    17.210
      2002         4         9    36.000     0.000     0.353     3.652    17.401
      2002         4        10    36.000     0.000     0.095     3.640    17.523
      2002         4        11    36.000     0.000     0.291     3.633    17.442
      2002         4        12    36.000     0.000     0.466     3.631    17.554
      2002         4        13    36.000     0.000     0.231     3.636    17.832
      2002         4        14    36.000     0.000     0.470     3.647    18.035
      2002         4        15    36.000     0.000     0.084     3.664    18.232
      2002         4        16    36.000     0.000     0.112     3.688    18.109
      2002         4        17    36.000     0.000     0.056     3.720    17.784
      2002         4        18    36.000     0.000     0.024     3.759    17.323
      2002         4        19    36.000     0.000     0.011     3.805    16.792
      2002         4        20    36.000     0.000     0.008     3.860    16.246
      2002         4        21    36.000     0.000     0.172     3.923    15.736
      2002         4        22    36.000     0.000     0.220     3.995    15.314
      2002         4        23    36.000     0.000     0.032     4.076    14.975
      2002         4        24    36.000     0.000     0.051     4.166    14.661
      2002         4        25    36.000     0.000     0.006     4.266    14.389
      2002         4        26    36.000     0.000     0.008     4.377    14.122
      2002         4        27    36.000     0.000     0.021     4.498    13.873
      2002         4        28    36.000     0.000     0.027     4.632    13.659
      2002         4        29    36.000     0.000     0.016     4.778    13.469
      2002         4        30    36.000     0.000     0.015     4.936    13.285
      2002         5         1    36.000     0.000     0.008     5.109    13.111
      2002         5         2    36.000     0.000     0.169     5.296    13.008
      2002         5         3    36.000     0.000     0.362     5.497    13.183
      2002         5         4    36.000     0.000     0.600     5.715    13.789
      2002         5         5    36.000     0.000     0.423     5.948    14.745
      2002         5         6    36.000     0.000     0.737     6.198    15.702
      2002         5         7    36.000     0.000     0.114     6.466    16.667
      2002         5         8    36.000     0.000     0.039     6.752    17.064
      2002         5         9    36.000     0.000     0.015     7.057    17.015
      2002         5        10    36.000     0.000     0.045     7.381    16.746
      2002         5        11    36.000     0.000     0.016     7.725    16.415
      2002         5        12    36.000     0.000     0.243     8.090    16.169
      2002         5        13    36.000     0.000     0.017     8.476    16.177
      2002         5        14    36.000     0.000     0.039     8.884    16.124
      2002         5        15    36.000     0.000     0.061     9.314    16.051
      2002         5        16    36.000     0.000     0.010     9.768    15.991
      2002         5        17    36.000     0.000     0.010    10.246    15.885
      2002         5        18    36.000     0.000     0.010    10.748    15.761
      2002         5        19    36.000     0.000     0.010    11.275    15.645
      2002         5        20    36.000     0.000     0.040    11.828    15.557
      2002         5        21    36.000     0.000     0.012    12.408    15.515
      2002         5        22    36.000     0.000     0.020    13.014    15.494
      2002         5        23    36.000     0.000     0.023    13.649    15.504
      2002         5        24    36.000     0.000     0.014    14.311    15.542
      2002         5        25    36.000     0.000     0.014    15.002    15.590
      2002         5        26    36.000     0.000     0.052    15.722    15.667
      2002         5        27    36.000     0.000     0.104    16.471    15.844
      2002         5        28    36.000     0.000     0.018    17.247    16.102
      2002         5        29    36.000     0.000     0.304    18.050    16.433
      2002         5        30    36.000     0.000     0.038    18.881    17.043
      2002         5        31    36.000     0.000     0.187    19.739    17.525
      2002         6         1    36.000     0.000     0.215    20.623    17.987
      2002         6         2    36.000     0.000     0.481    21.533    18.556
      2002         6         3    36.000     0.000     0.279    22.469    19.292
      2002         6         4    36.000     0.000     0.522    23.430    20.010
      2002         6         5    36.000     0.000     0.259    24.417    20.855
      2002         6         6    36.000     0.000     0.020    25.428    21.558
      2002         6         7    36.000     0.000     0.049    26.463    21.908
      2002         6         8    36.000     0.000     0.189    27.523    22.112
      2002         6         9    36.000     0.000     0.520    28.606    22.460
      2002         6        10    36.000     0.000     0.787    29.712    23.295
      2002         6        11    36.000     0.000     0.446    30.841    24.586
      2002         6        12    36.000     0.000     0.485    31.993    25.877
      2002         6        13    36.000     0.000     0.375    33.167    26.933
      2002         6        14    36.000     0.000     0.587    34.363    27.754
      2002         6        15    36.000     0.000     0.582    35.581    28.583
      2002         6        16    36.000     0.000     0.238    36.820    29.452
      2002         6        17    36.000     0.000     0.319    38.079    30.109
      2002         6        18    36.000     0.000     2.553    39.359    31.345
      2002         6        19    36.000     0.000     0.444    40.659    34.153
      2002         6        20    36.000     0.000     0.256    41.979    36.022
      2002         6        21    36.000     0.000     0.202    43.318    36.862
      2002         6        22    36.000     0.000     0.494    44.677    37.220
      2002         6        23    36.000     0.000     0.343    46.053    37.559
      2002         6        24    36.000     0.000     0.330    47.449    37.856
      2002         6        25    36.000     0.000     0.285    48.862    38.105
      2002         6        26    36.000     0.000     0.612    50.291    38.438
      2002         6        27    36.000     0.000     0.701    51.736    39.098
      2002         6        28    36.000     0.000     0.544    53.195    39.963
      2002         6        29    36.000     0.000     0.841    54.668    40.880
      2002         6        30    36.000     0.000     0.735    56.152    41.995
      2002         7         1    36.000     0.000     0.768    57.648    43.234
      2002         7         2    36.000     0.000     0.417    59.155    44.413
      2002         7         3    36.000     0.000     0.422    60.670    45.265
      2002         7         4    36.000     0.000     0.846    62.193    45.969
      2002         7         5    36.000     0.000     0.708    63.723    46.885
      2002         7         6    36.000     0.000     1.410    65.258    48.033
      2002         7         7    36.000     0.000     1.038    66.799    49.649
      2002         7         8    36.000     0.000     0.447    68.343    51.112
      2002         7         9    36.000     0.000     0.577    69.890    52.043
      2002         7        10    36.000     0.000     0.603    71.438    52.809
      2002         7        11    36.000     0.000     0.366    72.987    53.481
      2002         7        12    36.000     0.000     0.461    74.536    53.945
      2002         7        13    36.000     0.000     0.249    76.082    54.284
      2002         7        14    36.000     0.000     0.370    77.626    54.451
      2002         7        15    36.000     0.000     0.443    79.166    54.637
      2002         7        16    36.000     0.000     0.307    80.701    54.900
      2002         7        17    36.000     0.000     0.436    82.230    55.201
      2002         7        18    36.000     0.000     0.525    83.752    55.644
      2002         7        19    36.000     0.000     0.553    85.267    56.257
      2002         7        20    36.000     0.000     0.510    86.771    56.975
      2002         7        21    36.000     0.000     0.672    88.266    57.738
      2002         7        22    36.000     0.000     0.545    89.749    58.551
      2002         7        23    36.000     0.000     0.427    91.220    59.292
      2002         7        24    36.000     0.000     0.415    92.678    59.892
      2002         7        25    36.000     0.000     0.259    94.120    60.282
      2002         7        26    36.000     0.000     0.246    95.543    60.475
      2002         7        27    36.000     0.000     0.441    96.942    60.613
      2002         7        28    36.000     0.000     0.750    98.312    60.950
      2002         7        29    36.000     0.000     0.576    99.648    61.560
      2002         7        30    36.000     0.000     0.476   100.947    62.145
      2002         7        31    36.000     0.000     0.426   102.202    62.629
      2002         8         1    36.000     0.000     0.758   103.411    63.115
      2002         8         2    36.000     0.000     0.549   104.566    63.838
      2002         8         3    36.000     0.000     0.643   105.665    64.571
      2002         8         4    36.000     0.000     0.608   106.703    65.341
      2002         8         5    36.000     0.000     0.507   107.674    66.025
      2002         8         6    36.000     0.000     0.613   108.574    66.600
      2002         8         7    36.000     0.000     0.576   109.399    67.167
      2002         8         8    36.000     0.000     0.586   110.143    67.686
      2002         8         9    36.000     0.000     0.534   110.803    68.163
      2002         8        10    36.000     0.000     0.487   111.372    68.538
      2002         8        11    36.000     0.000     0.378   111.847    68.786
      2002         8        12    36.000     0.000     0.541   112.224    68.895
      2002         8        13    36.000     0.000     0.300   112.496    68.909
      2002         8        14    36.000     0.000     0.632   112.660    68.810
      2002         8        15    36.000     0.000     0.237   112.711    68.845
      2002         8        16    36.000     0.000     0.392   112.644    68.687
      2002         8        17    36.000     0.000     0.276   112.455    68.435
      2002         8        18    36.000     0.000     0.269   112.138    68.057
      2002         8        19    36.000     0.000     0.470   111.690    67.641
      2002         8        20    36.000     0.000     0.336   111.105    67.321
      2002         8        21    36.000     0.000     0.383   110.379    66.954
      2002         8        22    36.000     0.000     0.397   109.507    66.584
      2002         8        23    36.000     0.000     0.599   108.485    66.316
      2002         8        24    36.000     0.000     0.339   107.307    66.135
      2002         8        25    36.000     0.000     0.432   105.978    65.761
      2002         8        26    36.000     0.000     0.498   104.504    65.304
      2002         8        27    36.000     0.000     0.530   102.896    64.869
      2002         8        28    36.000     0.000     0.382   101.162    64.396
      2002         8        29    36.000     0.000     0.494    99.311    63.821
      2002         8        30    36.000     0.000     0.498    97.351    63.247
      2002         8        31    36.000     0.000     0.452    95.291    62.633
      2002         9         1    36.000     0.000     0.433    93.140    61.946
      2002         9         2    36.000     0.000     0.339    90.907    61.212
      2002         9         3    36.000     0.000     0.271    88.599    60.404
      2002         9         4    36.000     0.000     0.092    86.227    59.413
      2002         9         5    36.000     0.000     0.056    83.799    58.161
      2002         9         6    36.000     0.000     0.095    81.323    56.725
      2002         9         7    36.000     0.000     0.090    78.808    55.245
      2002         9         8    36.000     0.000     0.159    76.264    53.807
      2002         9         9    36.000     0.000     0.123    73.698    52.445
      2002         9        10    36.000     0.000     0.123    71.119    51.101
      2002         9        11    36.000     0.000     0.091    68.537    49.795
      2002         9        12    36.000     0.000     0.096    65.959    48.497
      2002         9        13    36.000     0.000     0.092    63.396    47.208
      2002         9        14    36.000     0.000     0.110    60.854    45.939
      2002         9        15    36.000     0.000     0.259    58.344    44.762
      2002         9        16    36.000     0.000     0.188    55.873    43.767
      2002         9        17    36.000     0.000     0.128    53.451    42.814
      2002         9        18    36.000     0.000     0.058    51.086    41.783
      2002         9        19    36.000     0.000     0.071    48.788    40.677
      2002         9        20    36.000     0.000     0.078    46.564    39.552
      2002         9        21    36.000     0.000     0.057    44.423    38.447
      2002         9        22    36.000     0.000     0.059    42.375    37.374
      2002         9        23    36.000     0.000     0.062    40.427    36.344
      2002         9        24    36.000     0.000     0.065    38.587    35.367
      2002         9        25    36.000     0.000     0.070    36.852    34.452
      2002         9        26    36.000     0.000     0.128    35.217    33.599
      2002         9        27    36.000     0.000     0.082    33.681    32.818
      2002         9        28    36.000     0.000     0.069    32.238    32.065
      2002         9        29    36.000     0.000     0.077    30.886    31.334
      2002         9        30    36.000     0.000     0.100    29.621    30.644
      2002        10         1    36.000     0.000     0.059    28.439    30.010
      2002        10         2    36.000     0.000     0.159    27.336    29.393
      2002        10         3    36.000     0.000     0.141    26.309    28.829
      2002        10         4    36.000     0.000     0.071    25.355    28.294
      2002        10         5    36.000     0.000     0.049    24.469    27.750
      2002        10         6    36.000     0.000     0.149    23.647    27.239
      2002        10         7    36.000     0.000     0.218    22.888    26.881
      2002        10         8    36.000     0.000     0.041    22.186    26.628
      2002        10         9    36.000     0.000     0.058    21.538    26.280
      2002        10        10    36.000     0.000     0.040    20.940    25.874
      2002        10        11    36.000     0.000     0.147    20.389    25.453
      2002        10        12    36.000     0.000     0.088    19.881    25.116
      2002        10        13    36.000     0.000     0.039    19.413    24.804
      2002        10        14    36.000     0.000     0.038    18.981    24.434
      2002        10        15    36.000     0.000     0.038    18.581    24.027
      2002        10        16    36.000     0.000     0.037    18.210    23.611
      2002        10        17    36.000     0.000     0.037    17.863    23.201
      2002        10        18    36.000     0.000     0.042    17.538    22.806
      2002        10        19    36.000     0.000     0.071    17.231    22.448
      2002        10        20    36.000     0.000     0.037    16.938    22.145
      2002        10        21    36.000     0.000     0.037    16.655    21.832
      2002        10        22    36.000     0.000     0.039    16.379    21.510
      2002        10        23    36.000     0.000     0.043    16.106    21.189
      2002        10        24    36.000     0.000     0.036    15.833    20.871
      2002        10        25    36.000     0.000     0.048    15.559    20.554
      2002        10        26    36.000     0.000     0.034    15.283    20.245
      2002        10        27    36.000     0.000     0.033    15.006    19.932
      2002        10        28    36.000     0.000     0.032    14.729    19.618
      2002        10        29    36.000     0.000     0.031    14.451    19.303
      2002        10        30    36.000     0.000     0.039    14.174    18.993
      2002        10        31    36.000     0.000     0.030    13.897    18.690
      2002        11         1    36.000     0.000     0.029    13.621    18.390
      2002        11         2    36.000     0.000     0.029    13.347    18.091
      2002        11         3    36.000     0.000     0.028    13.074    17.796
      2002        11         4    36.000     0.000     0.028    12.803    17.504
      2002        11         5    36.000     0.000     0.028    12.534    17.217
      2002        11         6    36.000     0.000     0.027    12.268    16.934
      2002        11         7    36.000     0.000     0.027    12.005    16.655
      2002        11         8    36.000     0.000     0.026    11.746    16.381
      2002        11         9    36.000     0.000     0.026    11.491    16.111
      2002        11        10    36.000     0.000     0.026    11.239    15.846
      2002        11        11    36.000     0.000     0.025    10.993    15.585
      2002        11        12    36.000     0.000     0.025    10.751    15.330
      2002        11        13    36.000     0.000     0.025    10.514    15.079
      2002        11        14    36.000     0.000     0.025    10.283    14.832
      2002        11        15    36.000     0.000     0.024    10.058    14.591
      2002        11        16    36.000     0.000     0.024     9.840    14.354
      2002        11        17    36.000     0.000     0.024     9.628    14.123
      2002        11        18    36.000     0.000     0.076     9.424    13.913
      2002        11        19    36.000     0.000     0.024     9.226    13.749
      2002        11        20    36.000     0.000     0.025     9.037    13.569
      2002        11        21    36.000     0.000     0.024     8.856    13.374
      2002        11        22    36.000     0.000     0.023     8.683    13.169
      2002        11        23    36.000     0.000     0.023     8.520    12.964
      2002        11        24    36.000     0.000     0.023     8.365    12.761
      2002        11        25    36.000     0.000     0.022     8.219    12.564
      2002        11        26    36.000     0.000     0.022     8.082    12.372
      2002        11        27    36.000     0.000     0.022     7.953    12.186
      2002        11        28    36.000     0.000     0.022     7.832    12.006
      2002        11        29    36.000     0.000     0.021     7.719    11.832
      2002        11        30    36.000     0.000     0.021     7.613    11.663
      2002        12         1    36.000     0.000     0.021     7.514    11.500
      2002        12         2    36.000     0.000     0.021     7.421    11.341
      2002        12         3    36.000     0.000     0.021     7.335    11.187
      2002        12         4    36.000     0.000     0.021     7.255    11.037
      2002        12         5    36.000     0.000     0.020     7.180    10.891
      2002        12         6    36.000     0.000     0.020     7.111    10.750
      2002        12         7    36.000     0.000     0.020     7.047    10.612
      2002        12         8    36.000     0.000     0.020     6.987    10.477
      2002        12         9    36.000     0.000     0.019     6.932    10.346
      2002        12        10    36.000     0.000     0.019     6.881    10.219
      2002        12        11    36.000     0.000     0.019     6.834    10.094
      2002        12        12    36.000     0.000     0.019     6.790     9.973
      2002        12        13    36.000     0.000     0.018     6.749     9.854
      2002        12        14    36.000     0.000     0.018     6.711     9.737
      2002        12        15    36.000     0.000     0.017     6.675     9.623
      2002        12        16    36.000     0.000     0.017     6.642     9.511
      2002        12        17    36.000     0.000     0.017     6.610     9.402
      2002        12        18    36.000     0.000     0.016     6.580     9.294
      2002        12        19    36.000     0.000     0.016     6.551     9.188
      2002        12        20    36.000     0.000     0.016     6.523     9.083
      2002        12        21    36.000     0.000     0.016     6.495     8.980
      2002        12        22    36.000     0.000     0.015     6.467     8.879
      2002        12        23    36.000     0.000     0.016     6.440     8.779
      2002        12        24    36.000     0.000     0.015     6.412     8.682
      2002        12        25    36.000     0.000     0.014     6.383     8.585
      2002        12        26    36.000     0.000     0.014     6.354     8.488
      2002        12        27    36.000     0.000     0.014     6.325     8.392
      2002        12        28    36.000     0.000     0.014     6.295     8.296
      2002        12        29    36.000     0.000     0.013     6.266     8.201
      2002        12        30    36.000     0.000     0.013     6.236     8.108
      2002        12        31    36.000     0.000     0.016     6.206     8.016
      2003         1         1    36.000     0.000     0.013     6.177     7.926
      2003         1         2    36.000     0.000     0.013     6.148     7.837
      2003         1         3    36.000     0.000     0.012     6.119     7.750
      2003         1         4    36.000     0.000     0.012     6.090     7.662
      2003         1         5    36.000     0.000     0.019     6.062     7.580
      2003         1         6    36.000     0.000     0.012     6.035     7.509
      2003         1         7    36.000     0.000     0.013     6.008     7.434
      2003         1         8    36.000     0.000     0.013     5.982     7.355
      2003         1         9    36.000     0.000     0.011     5.957     7.274
      2003         1        10    36.000     0.000     0.011     5.933     7.192
      2003         1        11    36.000     0.000     0.019     5.910     7.113
      2003         1        12    36.000     0.000     0.013     5.888     7.042
      2003         1        13    36.000     0.000     0.026     5.867     6.974
      2003         1        14    36.000     0.000     0.121     5.848     6.960
      2003         1        15    36.000     0.000     0.083     5.830     7.082
      2003         1        16    36.000     0.000     0.096     5.814     7.238
      2003         1        17    36.000     0.000     0.053     5.799     7.391
      2003         1        18    36.000     0.000     0.042     5.786     7.482
      2003         1        19    36.000     0.000     0.045     5.775     7.509
      2003         1        20    36.000     0.000     0.021     5.765     7.476
      2003         1        21    36.000     0.000     0.009     5.758     7.391
      2003         1        22    36.000     0.000     0.008     5.753     7.273
      2003         1        23    36.000     0.000     0.007     5.750     7.144
      2003         1        24    36.000     0.000     0.007     5.749     7.016
      2003         1        25    36.000     0.000     0.007     5.750     6.895
      2003         1        26    36.000     0.000     0.007     5.753     6.784
      2003         1        27    36.000     0.000     0.007     5.758     6.681
      2003         1        28    36.000     0.000     0.007     5.765     6.587
      2003         1        29    36.000     0.000     0.007     5.773     6.499
      2003         1        30    36.000     0.000     0.008     5.783     6.418
      2003         1        31    36.000     0.000     0.021     5.794     6.346
      2003         2         1    36.000     0.000     0.006     5.806     6.282
      2003         2         2    36.000     0.000     0.006     5.819     6.218
      2003         2         3    36.000     0.000     0.032     5.833     6.171
      2003         2         4    36.000     0.000     0.125     5.848     6.224
      2003         2         5    36.000     0.000     0.385     5.864     6.534
      2003         2         6    36.000     0.000     0.300     5.880     7.197
      2003         2         7    36.000     0.000     0.048     5.897     7.874
      2003         2         8    36.000     0.000     0.029     5.914     8.196
      2003         2         9    36.000     0.000     0.012     5.931     8.246
      2003         2        10    36.000     0.000     0.044     5.948     8.155
      2003         2        11    36.000     0.000     0.032     5.965     8.039
      2003         2        12    36.000     0.000     0.030     5.981     7.911
      2003         2        13    36.000     0.000     0.010     5.998     7.773
      2003         2        14    36.000     0.000     0.005     6.014     7.615
      2003         2        15    36.000     0.000     0.025     6.029     7.453
      2003         2        16    36.000     0.000     0.009     6.044     7.311
      2003         2        17    36.000     0.000     0.005     6.057     7.178
      2003         2        18    36.000     0.000     0.005     6.070     7.047
      2003         2        19    36.000     0.000     0.024     6.082     6.926
      2003         2        20    36.000     0.000     0.111     6.092     6.835
      2003         2        21    36.000     0.000     0.263     6.101     6.862
      2003         2        22    36.000     0.000     0.153     6.108     7.070
      2003         2        23    36.000     0.000     0.117     6.114     7.276
      2003         2        24    36.000     0.000     0.130     6.118     7.425
      2003         2        25    36.000     0.000     0.165     6.120     7.542
      2003         2        26    36.000     0.000     0.085     6.122     7.648
      2003         2        27    36.000     0.000     0.306     6.122     7.864
      2003         2        28    36.000     0.000     0.126     6.121     8.424
      2003         3         1    36.000     0.000     0.024     6.119     8.857
      2003         3         2    36.000     0.000     0.004     6.116     8.985
      2003         3         3    36.000     0.000     0.005     6.112     8.885
      2003         3         4    36.000     0.000     0.018     6.108     8.674
      2003         3         5    36.000     0.000     0.020     6.103     8.437
      2003         3         6    36.000     0.000     0.015     6.098     8.209
      2003         3         7    36.000     0.000     0.016     6.093     8.011
      2003         3         8    36.000     0.000     0.262     6.088     8.002
      2003         3         9    36.000     0.000     0.409     6.082     8.600
      2003         3        10    36.000     0.000     0.011     6.077     9.523
      2003         3        11    36.000     0.000     0.021     6.072     9.960
      2003         3        12    36.000     0.000     0.058     6.068    10.056
      2003         3        13    36.000     0.000     0.555     6.064    10.298
      2003         3        14    36.000     0.000     0.737     6.060    11.468
      2003         3        15    36.000     0.000     0.076     6.058    13.106
      2003         3        16    36.000     0.000     0.005     6.056    13.881
      2003         3        17    36.000     0.000     0.061     6.056    13.941
      2003         3        18    36.000     0.000     0.320     6.056    13.827
      2003         3        19    36.000     0.000     0.270     6.058    14.048
      2003         3        20    36.000     0.000     0.501     6.061    14.591
      2003         3        21    36.000     0.000     1.285     6.066    16.060
      2003         3        22    36.000     0.000     2.117     6.072    19.531
      2003         3        23    36.000     0.000     1.435     6.080    24.659
      2003         3        24    36.000     0.000     0.445     6.091    29.133
      2003         3        25    36.000     0.000     2.942     6.103    32.866
      2003         3        26    36.000     0.000     1.181     6.117    38.541
      2003         3        27    36.000     0.000     0.958     6.133    42.919
      2003         3        28    36.000     0.000     1.633     6.152    45.986
      2003         3        29    36.000     0.000     0.285     6.174    48.345
      2003         3        30    36.000     0.000     0.302     6.198    48.862
      2003         3        31    36.000     0.000     0.200     6.224    48.222
      2003         4         1    36.000     0.000     0.017     6.254    46.838
      2003         4         2    36.000     0.000     0.119     6.286    44.936
      2003         4         3    36.000     0.000     0.044     6.321    43.012
      2003         4         4    36.000     0.000     0.013     6.360    41.113
      2003         4         5    36.000     0.000     0.230     6.402    39.447
      2003         4         6    36.000     0.000     0.422     6.447    38.510
      2003         4         7    36.000     0.000     0.623     6.495    38.467
      2003         4         8    36.000     0.000     0.515     6.547    38.899
      2003         4         9    36.000     0.000     1.099     6.603    39.522
      2003         4        10    36.000     0.000     0.875     6.663    40.766
      2003         4        11    36.000     0.000     0.264     6.726    41.541
      2003         4        12    36.000     0.000     0.112     6.794    41.440
      2003         4        13    36.000     0.000     1.030     6.865    40.916
      2003         4        14    36.000     0.000     0.551     6.941    40.626
      2003         4        15    36.000     0.000     0.467     7.021    40.163
      2003         4        16    36.000     0.000     0.033     7.106    39.496
      2003         4        17    36.000     0.000     0.247     7.195    38.584
      2003         4        18    36.000     0.000     0.751     7.288    37.677
      2003         4        19    36.000     0.000     0.050     7.387    36.974
      2003         4        20    36.000     0.000     0.203     7.490    36.315
      2003         4        21    36.000     0.000     0.183     7.599    35.952
      2003         4        22    36.000     0.000     0.732     7.712    35.815
      2003         4        23    36.000     0.000     2.087     7.831    36.267
      2003         4        24    36.000     0.000     1.281     7.955    37.698
      2003         4        25    36.000     0.000     0.660     8.084    38.551
      2003         4        26    36.000     0.000     0.112     8.220    38.638
      2003         4        27    36.000     0.000     0.028     8.363    38.108
      2003         4        28    36.000     0.000     0.177     8.514    37.264
      2003         4        29    36.000     0.000     0.312     8.675    36.373
      2003         4        30    36.000     0.000     0.498     8.847    35.749
      2003         5         1    36.000     0.000     0.308     9.032    35.582
      2003         5         2    36.000     0.000     0.096     9.229    35.323
      2003         5         3    36.000     0.000     1.130     9.440    35.226
      2003         5         4    36.000     0.000     1.254     9.667    35.935
      2003         5         5    36.000     0.000     0.103     9.910    36.850
      2003         5         6    36.000     0.000     0.049    10.171    37.142
      2003         5         7    36.000     0.000     0.172    10.451    36.947
      2003         5         8    36.000     0.000     0.482    10.750    36.754
      2003         5         9    36.000     0.000     1.485    11.071    37.089
      2003         5        10    36.000     0.000     1.422    11.414    38.451
      2003         5        11    36.000     0.000     0.517    11.780    40.156
      2003         5        12    36.000     0.000     0.474    12.171    40.975
      2003         5        13    36.000     0.000     0.432    12.588    40.981
